# {'date': u'2016_May_10_1414', 'frameRate': None, 'expName': 'pilot1', u'participant': u'013'}
subj,sessionix,ISI,time,stimulus,response
013,2,1.0,10.0004012065,1,
013,2,1.0,10.1238854080,0,lalt
013,2,1.0,11.0003585977,1,
013,2,1.0,11.0358603951,0,rctrl
013,2,1.0,12.0003769475,1,
013,2,1.0,12.1158407515,0,rctrl
013,2,1.0,13.0003250084,1,
013,2,1.0,13.0678150917,0,lalt
013,2,1.0,14.0005638662,1,
013,2,1.0,14.0117802309,0,rctrl
013,2,1.0,15.0003794356,1,
013,2,1.0,15.0277675316,0,rctrl
013,2,1.0,16.0004574998,1,
013,2,1.0,16.0357319468,0,lalt
013,2,1.0,17.0003785025,1,
013,2,1.0,17.0676903756,0,rctrl
013,2,1.0,18.0003791246,1,
013,2,1.0,18.2276893430,0,lalt
013,2,1.0,19.0003514444,1,
013,2,1.0,19.0436329154,0,lalt
013,2,1.0,20.0003461572,1,
013,2,1.0,20.0356028765,0,lalt
013,2,1.0,21.0002603177,1,
013,2,1.0,21.0035813121,0,lalt
013,2,1.0,22.0003343387,1,
013,2,1.0,22.1315571601,0,rctrl
013,2,1.0,23.0003474013,1,
013,2,1.0,23.0915562519,0,rctrl
013,2,1.0,24.0003542436,1,
013,2,1.0,24.0675295820,0,lalt
013,2,1.0,25.0003340277,1,
013,2,1.0,25.0515127350,0,rctrl
013,2,1.0,26.0003613968,1,
013,2,1.0,26.0194650456,0,rctrl
013,2,1.0,27.0003197211,1,
013,2,1.0,27.1314243576,0,rctrl
013,2,1.0,28.0003299846,1,
013,2,1.0,28.0513967273,0,rctrl
013,2,1.0,29.0003253194,1,
013,2,1.0,29.0753711471,0,rctrl
013,2,1.0,30.0003218982,1,
013,2,1.0,30.0593384385,0,rctrl
013,2,1.0,31.0003526885,1,
013,2,1.0,31.0353273192,0,rctrl
013,2,1.0,32.0003337167,1,
013,2,1.0,32.1392855166,0,rctrl
013,2,1.0,33.0003334057,1,
013,2,1.0,33.0112813664,0,rctrl
013,2,1.0,33.9072706079,0,rctrl
013,2,1.0,34.0003178551,1,
013,2,1.0,34.9551986096,0,lalt
013,2,1.0,35.0003302956,1,
013,2,1.0,36.0003215872,1,
013,2,1.0,36.0591823101,0,rctrl
013,2,1.0,37.0003116348,1,
013,2,1.0,37.0591431225,0,rctrl
013,2,1.0,38.0003159890,1,
013,2,1.0,38.0671513904,0,rctrl
013,2,1.0,39.0003103908,1,
013,2,1.0,39.0830830199,0,lalt
013,2,1.0,40.0003371378,1,
013,2,1.0,40.0670615078,0,rctrl
013,2,1.0,41.0004058717,1,
013,2,1.0,41.0430594078,0,lalt
013,2,1.0,42.0003371378,1,
013,2,1.0,42.1230350990,0,lalt
013,2,1.0,43.0003536215,1,
013,2,1.0,43.0751276241,0,lalt
013,2,1.0,44.0003355828,1,
013,2,1.0,44.1069520064,0,rctrl
013,2,1.0,45.0003371378,1,
013,2,1.0,45.0829228483,0,lalt
013,2,1.0,46.0004845579,1,
013,2,1.0,46.0588924462,0,rctrl
013,2,1.0,47.0003433581,1,
013,2,1.0,47.0028619396,0,rctrl
013,2,1.0,48.0002982613,1,
013,2,1.0,48.1468359737,0,rctrl
013,2,1.0,49.0003467792,1,
013,2,1.0,49.0750557801,0,lalt
013,2,1.0,50.0003293625,1,
013,2,1.0,50.0507918074,0,rctrl
013,2,1.0,51.0003405590,1,
013,2,1.0,51.0907619253,0,rctrl
013,2,1.0,52.0003268744,1,
013,2,1.0,52.0827325085,0,lalt
013,2,1.0,53.0003561096,1,
013,2,1.0,53.2186967196,0,lalt
013,2,1.0,54.0003785025,1,
013,2,1.0,54.0346776135,0,rctrl
013,2,1.0,55.0003166110,1,
013,2,1.0,55.0986411230,0,lalt
013,2,1.0,56.0003536215,1,
