# {'date': u'2016_apr_25_1849', 'frameRate': None, 'expName': 'pilot1', u'participant': u'001'}
subj,sessionix,ISI,time,stimulus,response
001,2,0.3,13.9514196533,0,lalt
001,2,0.3,14.1003296124,1,
001,2,0.3,14.2634124677,0,lalt
001,2,0.3,14.4003300478,1,
001,2,0.3,14.4554040504,0,rctrl
001,2,0.3,14.5913889003,0,lalt
001,2,0.3,14.7003382585,1,
001,2,0.3,14.7113966632,0,rctrl
001,2,0.3,15.0003701064,1,
001,2,0.3,15.3003266888,1,
001,2,0.3,15.6003090855,1,
001,2,0.3,15.9003344020,1,
001,2,0.3,16.0153979794,0,rctrl
001,2,0.3,16.2003307942,1,
001,2,0.3,16.3433769001,0,lalt
001,2,0.3,16.5003274975,1,
001,2,0.3,16.6393752107,0,rctrl
001,2,0.3,16.8003058509,1,
001,2,0.3,17.0313878180,0,rctrl
001,2,0.3,17.1003339666,1,
001,2,0.3,17.3113676767,0,rctrl
001,2,0.3,17.4003104539,1,
001,2,0.3,17.5433571819,0,lalt
001,2,0.3,17.7003301722,1,
001,2,0.3,17.8953395213,0,lalt
001,2,0.3,18.0003386940,1,
001,2,0.3,18.1833475778,0,lalt
001,2,0.3,18.2793879996,0,rctrl
001,2,0.3,18.3003229567,1,
001,2,0.3,18.5593000574,0,lalt
001,2,0.3,18.6003044203,1,
001,2,0.3,18.9003085878,1,
001,2,0.3,18.9192934887,0,rctrl
001,2,0.3,19.2003037360,1,
001,2,0.3,19.2072928369,0,lalt
001,2,0.3,19.5002988842,1,
001,2,0.3,19.5912843997,0,rctrl
001,2,0.3,19.8003285549,1,
001,2,0.3,19.9352746189,0,lalt
001,2,0.3,20.1003009991,1,
001,2,0.3,20.2392631836,0,lalt
001,2,0.3,20.4002712662,1,
001,2,0.3,20.5832546469,0,rctrl
001,2,0.3,20.7003199087,1,
001,2,0.3,20.8552520269,0,lalt
001,2,0.3,21.0003044825,1,
001,2,0.3,21.1112508600,0,rctrl
001,2,0.3,21.3003008747,1,
001,2,0.3,21.3512408826,0,lalt
001,2,0.3,21.6002969559,1,
001,2,0.3,21.7192597126,0,rctrl
001,2,0.3,21.9003138751,1,
001,2,0.3,21.9272159418,0,lalt
001,2,0.3,22.2003379475,1,
001,2,0.3,22.2712291761,0,rctrl
001,2,0.3,22.5003178560,1,
001,2,0.3,22.6312033246,0,lalt
001,2,0.3,22.8003186025,1,
001,2,0.3,22.9031997716,0,rctrl
001,2,0.3,23.1003106405,1,
001,2,0.3,23.1911907223,0,lalt
001,2,0.3,23.4003088988,1,
001,2,0.3,23.5351846737,0,rctrl
001,2,0.3,23.7003065351,1,
001,2,0.3,23.8391754155,0,lalt
001,2,0.3,24.0003119468,1,
001,2,0.3,24.1031797423,0,rctrl
001,2,0.3,24.3003058509,1,
001,2,0.3,24.4391691330,0,rctrl
001,2,0.3,24.6002988220,1,
001,2,0.3,24.6951524154,0,lalt
001,2,0.3,24.9003011235,1,
001,2,0.3,25.0151547667,0,rctrl
001,2,0.3,25.2003245739,1,
001,2,0.3,25.3111449909,0,lalt
001,2,0.3,25.5003128798,1,
001,2,0.3,25.5991294103,0,lalt
001,2,0.3,25.8003273109,1,
001,2,0.3,25.8471261708,0,rctrl
001,2,0.3,26.0071225257,0,lalt
001,2,0.3,26.1002779841,1,
001,2,0.3,26.2871226004,0,rctrl
001,2,0.3,26.4003079658,1,
001,2,0.3,26.4871087914,0,lalt
001,2,0.3,26.7003233299,1,
001,2,0.3,26.7591313635,0,rctrl
001,2,0.3,27.0002951520,1,
001,2,0.3,27.0870916234,0,lalt
001,2,0.3,27.3003061619,1,
001,2,0.3,27.3990993664,0,rctrl
001,2,0.3,27.6002997550,1,
001,2,0.3,27.7110791182,0,lalt
001,2,0.3,27.9002995684,1,
001,2,0.3,28.0070771177,0,rctrl
001,2,0.3,28.2003052911,1,
